Delivery_person_ID,total_orders,avg_delivery_time,avg_adj_time,avg_min_per_km,avg_rating,avg_distance,avg_difficulty,delay_rate,avg_multi,composite_score,category
MUMRES08DEL02,53,27.0754716981132,23.5898472596586,3.08741117918226,4.61132075471698,10.6799433962264,2.62264150943396,0.283,0.754716981132076,0.6157,Average
JAPRES16DEL02,53,26.2075471698113,22.6329739442947,3.02113220120941,4.61320754716981,10.6260566037736,2.71698113207547,0.3019,0.773584905660377,0.6156,Average
BHPRES11DEL03,8,24.125,20.9791666666667,2.86364608467081,4.6875,7.927375,2.5,0.375,0.75,0.6154,Average
AGRRES09DEL03,9,29,24.3888888888889,3.3802519354916,4.64444444444444,8.387,3.22222222222222,0.3333,0.888888888888889,0.6151,Average
KOCRES17DEL01,15,24.8,21.3444444444444,4.30432592661385,4.65333333333333,303.3982,2.93333333333333,0.2,0.8,0.615,Average
RANCHIRES12DEL01,45,27.8888888888889,23.7502645502646,2.34559164118881,4.55555555555556,11.6717777777778,2.97777777777778,0.3556,0.8,0.615,Average
MYSRES12DEL02,56,27.25,23.2909226190476,2.97785398164472,4.59821428571429,11.1035714285714,2.82142857142857,0.3036,0.821428571428571,0.6149,Average
CHENRES17DEL02,52,25.0192307692308,22.0796703296703,3.14445495005908,4.6,10.3580576923077,2.42307692307692,0.25,0.692307692307692,0.6144,Average
BHPRES09DEL02,13,26.6153846153846,21.8498168498169,3.03327795769476,4.69230769230769,11.0077692307692,2.76923076923077,0.3846,1,0.6144,Average
MYSRES16DEL03,38,28.0526315789474,25.3038847117795,2.96608791322846,4.55,9.44939473684211,3.15789473684211,0.2895,0.552631578947369,0.6144,Average
PUNERES13DEL02,58,25.1896551724138,22.0057471264368,2.9125755934353,4.58793103448276,10.6973448275862,2.51724137931034,0.2759,0.724137931034483,0.6144,Average
RANCHIRES08DEL02,57,26.1754385964912,22.0559732664996,3.37843361665028,4.62631578947368,9.92933333333333,2.80701754385965,0.2807,0.894736842105263,0.6143,Average
AURGRES17DEL02,14,28.7142857142857,24.2431972789116,3.25198726148716,4.66428571428571,956.244285714286,3.07142857142857,0.3571,0.857142857142857,0.6143,Average
VADRES02DEL02,58,26.051724137931,23.1387520525452,3.01843272765154,4.6448275862069,11.4144310344828,2.43103448275862,0.3103,0.603448275862069,0.6143,Average
BANGRES19DEL02,57,26.3684210526316,23.3625730994152,3.09016893669824,4.6140350877193,11.1131403508772,2.52631578947368,0.2807,0.649122807017544,0.614,Average
INDORES13DEL03,36,26,23.1335978835979,2.96119253793621,4.58888888888889,9.20102777777778,2.88888888888889,0.3056,0.638888888888889,0.6137,Average
VADRES19DEL02,58,26.5689655172414,23.1564039408867,2.96517743267606,4.62586206896552,11.0719655172414,2.72413793103448,0.3276,0.689655172413793,0.6131,Average
COIMBRES19DEL02,58,27.7586206896552,23.9573070607553,3.08176293140704,4.67068965517241,10.6371379310345,3.17241379310345,0.3966,0.758620689655172,0.6131,Average
MYSRES14DEL01,47,28.7659574468085,24.8804457953394,2.48983193738223,4.6531914893617,11.5097021276596,3.08510638297872,0.4468,0.74468085106383,0.6129,Average
RANCHIRES01DEL02,54,26.7407407407407,23.3880070546737,3.26346373760068,4.68888888888889,362.860055555556,2.72222222222222,0.3519,0.703703703703704,0.6128,Average
AGRRES02DEL02,10,26.7,23.8333333333333,3.91747777406096,4.61,9.1207,2.8,0.2,0.6,0.6127,Average
VADRES09DEL01,40,28.025,23.9285714285714,2.32421984230243,4.63,11.5582,2.85,0.425,0.825,0.6125,Average
RANCHIRES02DEL02,62,25.2903225806452,22.0303379416283,2.88429837696038,4.60322580645161,11.3121129032258,2.41935483870968,0.2903,0.693548387096774,0.6124,Average
ALHRES04DEL02,13,22.9230769230769,20,3.02244555843559,4.56923076923077,10.0400769230769,2.30769230769231,0.2308,0.769230769230769,0.612,Average
RANCHIRES12DEL02,59,25.8135593220339,22.2514124293785,3.11162838433277,4.60677966101695,10.6878983050847,2.66101694915254,0.2881,0.745762711864407,0.6118,Average
BHPRES05DEL02,12,26.8333333333333,23.5694444444444,3.66090627653757,4.70833333333333,10.192,2.83333333333333,0.3333,0.666666666666667,0.6117,Average
CHENRES06DEL03,39,26.2820512820513,23.1025641025641,2.85639619696048,4.53076923076923,9.5524358974359,2.76923076923077,0.2564,0.717948717948718,0.6116,Average
BHPRES15DEL01,10,25.9,23.1,4.06770412742162,4.72,9.6634,2.9,0.3,0.6,0.6114,Average
INDORES04DEL03,40,27.6,23.8202380952381,3.1793128428216,4.67,9.074675,2.75,0.35,0.8,0.6113,Average
KNPRES12DEL02,13,26.3076923076923,22.9340659340659,3.34343179165067,4.63076923076923,10.5585384615385,2.92307692307692,0.3077,0.692307692307692,0.6109,Average
SURRES08DEL03,42,27.047619047619,23.5753968253968,2.91756000306809,4.61190476190476,9.33814285714286,2.54761904761905,0.3095,0.761904761904762,0.6109,Average
AGRRES12DEL03,16,26.6875,23.28125,2.60186868160865,4.54375,389.341375,2.875,0.3125,0.75,0.6108,Average
LUDHRES01DEL02,12,29.25,26.1111111111111,2.53321878045288,4.70833333333333,583.98925,3.08333333333333,0.5,0.583333333333333,0.6107,Average
LUDHRES17DEL01,13,22.4615384615385,20.1538461538462,3.97528595890015,4.63076923076923,9.35315384615385,2.07692307692308,0.1538,0.615384615384615,0.6104,Average
VADRES06DEL02,59,26.7966101694915,23.4435028248588,3.04331242388091,4.59491525423729,10.4736779661017,2.64406779661017,0.2881,0.694915254237288,0.6099,Average
ALHRES20DEL03,11,28.6363636363636,24.3593073593074,2.40241714754452,4.6,13.3444545454545,3.54545454545455,0.4545,0.818181818181818,0.6098,Average
